# Decoration table for the "glemr11" remix

# Deco type|Deco name|Max height|Min height|Biomes|Place on|Spawn by|Num spawn by|Fill ratio|Height max|Flags|Side length

schematic|unilib_glem_tree_palm_7|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_sandy_with_turf_warm_humid_coastal|||0.015|||
schematic|unilib_glem_tree_palm_exotic_5|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_sandy_with_turf_warm_humid_coastal|||0.015|||
schematic|unilib_glem_tree_palm_exotic_6|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_sandy_with_turf_warm_humid_coastal|||0.015|||
schematic|unilib_glem_tree_palm_exotic_7|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_sandy_with_turf_warm_humid_coastal|||0.015|||
schematic|unilib_glem_tree_palm_exotic_5|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.015|||
schematic|unilib_glem_tree_palm_exotic_6|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.015|||
schematic|unilib_glem_tree_palm_exotic_7|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.015|||
schematic_no_rotate|unilib_glem_tree_fern_big|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.014|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.014|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.014|||
simple|unilib:flower_hibiscus|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_black_with_turf_warm_humid_coastal|||0.008|||
simple|unilib:fern_broad_leaf|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_black_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_lady|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_black_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_ordinary_1|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_black_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_spike|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_black_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_broad_leaf|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_brown_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_lady|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_brown_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_ordinary_1|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_brown_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_spike|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_brown_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:grass_swamp_1|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_clayey_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_2|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_clayey_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_3|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_clayey_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_4|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_clayey_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_5|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_clayey_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_1|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_sandy_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_2|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_sandy_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_3|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_sandy_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_4|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_sandy_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_5|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_sandy_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:fern_broad_leaf|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_lady|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_ordinary_1|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_spike|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_silt_fine_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_broad_leaf|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_lady|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_ordinary_1|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:fern_spike|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.025|||
simple|unilib:grass_swamp_1|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_2|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_3|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_4|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_swamp_5|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.03|||
simple|unilib:grass_tall|COASTAL|3|glemr11_warm_humid_coastal|unilib:dirt_ordinary_with_turf_warm_humid_coastal|||0.03|||
schematic|unilib_glem_tree_deciduous_normal_1|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_deciduous_normal_2|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_deciduous_mature_2|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_deciduous_mature_4|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_deciduous_mature_4|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_mature_3|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_mature_4|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_mature_5|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_ancient_3|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_ancient_4|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_ancient_5|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_ancient_6|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_clayey_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_ancient_7|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_clayey_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_ancient_8|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_clayey_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_ancient_1|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_silt_fine_with_turf_warm_humid_highland|||0.015|||
schematic|unilib_glem_tree_jungle_ancient_2|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_silt_fine_with_turf_warm_humid_highland|||0.015|||
schematic_no_rotate|unilib_glem_tree_fern_big|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.012|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.012|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.012|||
simple|unilib:flower_hibiscus|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.006|||
simple|unilib:fern_broad_leaf|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_lady|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_ordinary_1|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_spike|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_black_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_broad_leaf|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_lady|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_ordinary_1|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_spike|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_brown_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_1|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_clayey_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_2|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_clayey_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_3|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_clayey_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_4|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_clayey_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_5|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_clayey_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_1|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_sandy_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_2|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_sandy_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_3|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_sandy_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_4|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_sandy_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_5|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_sandy_with_turf_warm_humid_highland|||0.02|||
simple|unilib:plant_palmetto_saw|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.01|||
simple|unilib:fern_broad_leaf|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_lady|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_ordinary_1|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.02|||
simple|unilib:fern_spike|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_1|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_2|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_3|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_4|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.02|||
simple|unilib:grass_swamp_5|HIGHLAND|SHELF|glemr11_warm_humid_highland|unilib:dirt_ordinary_with_turf_warm_humid_highland|||0.02|||
schematic|unilib_glem_tree_cypress_3|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_cypress_4|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_mahogany_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_apple_big_4|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_apple_big_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_deciduous_normal_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_deciduous_normal_2|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_deciduous_mature_2|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_deciduous_mature_4|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_lemon_mature_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_apple_big_4|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_apple_big_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_vine_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.014|||
schematic|unilib_glem_tree_bamboo_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_bamboo_2|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_bamboo_3|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_bamboo_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_bamboo_2|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_bamboo_3|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_bamboo_exotic_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_bamboo_exotic_2|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_bamboo_exotic_3|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_5|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_6|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_7|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_exotic_5|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_5|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_6|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_7|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_exotic_5|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_exotic_6|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_exotic_7|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_exotic_5|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_exotic_6|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.015|||
schematic|unilib_glem_tree_palm_exotic_7|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.015|||
schematic_no_rotate|unilib_glem_tree_fern_big|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.014|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.014|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.014|||
simple|unilib:flower_hibiscus|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.008|||
simple|unilib:plant_palmetto_saw|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:fern_broad_leaf|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_lady|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_ordinary_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_spike|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_black_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_broad_leaf|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_lady|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_ordinary_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_spike|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_brown_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:grass_swamp_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_2|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_3|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_4|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_5|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_clayey_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_2|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_3|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_4|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_5|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_sandy_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:fern_broad_leaf|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_lady|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_ordinary_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_spike|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_silt_fine_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:grass_swamp_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_2|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_3|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_4|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_swamp_5|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:grass_tall|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.01|||
simple|unilib:fern_broad_leaf|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_lady|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_ordinary_1|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:fern_spike|LOWLAND|COASTAL|glemr11_warm_humid_lowland|unilib:dirt_ordinary_with_turf_warm_humid_lowland|||0.025|||
simple|unilib:plant_kelp_yellow|-2|-35|glemr11_warm_humid_ocean|unilib:sand_ordinary|||0.004|||
schematic|unilib_glem_tree_cypress_3|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_cypress_4|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_apple_big_4|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_apple_big_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_deciduous_normal_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_deciduous_normal_2|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_deciduous_mature_2|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_deciduous_mature_4|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_bamboo_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_bamboo_2|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_bamboo_3|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_apple_big_4|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_apple_big_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.015|||
